ticker,date,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_depr_exp,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,div_per_shr,company,is_tot_cash_pfd_dvd,is_discontinued_operations
BRDCY,2015-12-31,annual,2015,2015,USD,31459083300.0,31459083300.0,19039677100.0,19039677100.0,12419397900.0,8126206300.0,2395471300.0,788309100.0,4942425900.0,4293191600.0,324471900.0,51476600.0,100579400.0,49102800.0,272995300.0,3968719700.0,1514617200.0,2454102500.0,188916300.0,188916300.0,2265186200.0,-94454000.0,2359640200.0,2359640200.0,4293191600.0,13.646906233914324,2613827700.0,4293191600.0,39.47796597111906,13.646906233914324,7.500664204032925,1679363900.0,26002372.8,90.74711058676922,94.37994443337878,26035972.635900002,90.63000000032197,94.25814561719629,29.98197149146327,Bridgestone,,
BRDCY,2014-12-31,annual,2014,2014,USD,34535261600.0,34535261600.0,21522475000.0,21522475000.0,13012786600.0,8519191800.0,2596552600.0,884981800.0,5037657400.0,4493594800.0,2716600.0,78358400.0,137822800.0,59464400.0,-75641800.0,4490878200.0,1576417600.0,2914460600.0,177829200.0,177829200.0,2736631400.0,-88905200.0,2825536600.0,2825536600.0,4493594800.0,13.011613614069164,2711571000.0,4493594800.0,37.679710525198395,13.011613614069164,8.18159894871044,1782023800.0,29444973.6,95.95989585129055,98.97990195515068,29479502.338,95.84749998841721,98.86396882091083,17.493688634178298,Bridgestone,,
BRDCY,2013-12-31,annual,2013,2013,USD,36751337300.0,36751337300.0,23356928900.0,23356928900.0,13394408400.0,8881607600.0,2734856000.0,917699100.0,5229052500.0,4512800800.0,1009791400.0,97757300.0,152697500.0,54940200.0,912034100.0,3503009400.0,1301003300.0,2202006100.0,241710100.0,241710100.0,1960296000.0,-120849900.0,2081145900.0,2081145900.0,4512800800.0,12.279283235769492,2688063100.0,4512800800.0,36.44604355662454,12.279283235769492,5.6627759774064055,1824737700.0,32253832.0,64.52398896354393,68.27114682063204,32289607.0724,64.45250000514528,68.19550622163489,10.747132309736095,Bridgestone,,
BRDCY,2012-12-31,annual,2012,2012,USD,37996725000.0,37996725000.0,25215462500.0,25215462500.0,12781250000.0,9206262500.0,2695025000.0,1035012500.0,5476225000.0,3574987500.0,224350000.0,162000000.0,205775000.0,43775000.0,62350000.0,3350637500.0,1109187500.0,2241450000.0,192762500.0,192762500.0,2048687500.0,-96375000.0,2145062500.0,2145062500.0,3574987500.0,9.408672721135835,1636675000.0,3574987500.0,33.63780036305761,9.408672721135835,5.645387859085224,1938312500.0,39133050.0,54.81460044642572,57.27767194225853,39161341.85,54.77500000424526,57.236292070518004,6.999198886874394,Bridgestone,,
BRDCY,2011-12-31,annual,2011,2011,USD,37804437500.0,37804437500.0,26146475000.0,26146475000.0,11657962500.0,9266412500.0,2795912500.0,1049762500.0,5420737500.0,2391550000.0,406812500.0,157312500.0,208875000.0,51562500.0,249500000.0,1984737500.0,638287500.0,1346450000.0,118650000.0,118650000.0,1227800000.0,-59325000.0,1287125000.0,1287125000.0,2391550000.0,6.326109203449992,395737500.0,2391550000.0,30.837550485971388,6.326109203449992,3.404692901461634,1995812500.0,39133100.0,32.890954205008036,34.40693428325382,39152091.25,32.87500000399085,34.39024473564998,5.00088160661946,Bridgestone,,
CTTAY,2025-12-31,annual,2025,2025,USD,20856560000.0,20856560000.0,15438900000.0,15438900000.0,5416600000.0,3792680000.0,3178940000.0,594660000.0,19080000.0,1623920000.0,1656780000.0,292560000.0,374180000.0,81620000.0,1364220000.0,-32860000.0,407040000.0,-439900000.0,-233200000.0,-530000000.0,-206700000.0,-31800000.0,-174900000.0,-174900000.0,1623920000.0,7.7861353933726365,-57240000.0,1623920000.0,25.97580809107542,7.7861353933726365,-0.8385850782679406,1681160000.0,,,,,,,,Continental,,296800000.0
CTTAY,2024-12-31,annual,2024,2024,USD,21683160000.0,21683160000.0,15953760000.000002,15953760000.000002,5729400000.0,3718440000.0000005,3073680000.0,572400000.0,72360000.0,2010960000.0000002,114480000.00000001,326160000.0,393120000.0,66960000.00000001,-211680000.0,1896480000.0000002,429840000.0,1466640000.0,239760000.00000003,411480000.0,1226880000.0,-34560000.0,1261440000.0,1261440000.0,2010960000.0000002,9.274293968222343,811080000.0,2010960000.0000002,26.423270408925635,9.274293968222343,5.817602231409075,1199880000.0,2160000000.0,0.584,0.679,2160000000.0,0.584,0.679,0.22,Continental,,-171720000.0
CTTAY,2023-12-31,annual,2023,2023,USD,44734680000.0,44734680000.0,35222040000.0,35222040000.0,9512640000.0,8674560000.0,4193640000.0000005,4456080000.0,24840000.0,838080000.0,-909360000.0000001,342360000.0,454680000.00000006,112320000.0,-1251720000.0,1747440000.0,457920000.00000006,1289520000.0,81000000.0,81000000.0,1208520000.0,-39960000.0,1248480000.0,1248480000.0,838080000.0,1.8734458366529056,-1503360000.0,838080000.0,21.264575939740713,1.8734458366529056,2.790854880374689,2341440000.0,2160000000.0,0.578,0.597,2160000000.0,0.578,0.597,0.15,Continental,,
CTTAY,2022-12-31,annual,2022,2022,USD,41379345000.0,41379345000.0,33418980000.0,33418980000.0,7960365000.0,7945140000.0,3679305000.0,4259640000.0,6195000.0,15225000.0,-569415000.0,158655000.0,250425000.0,91770000.0,-728070000.0,584640000.0,466830000.0,117810000.0,95655000.0,95655000.0,22155000.0,-47775000.0,69930000.0,69930000.0,15225000.0,0.036793719185260185,-3356535000.0,15225000.0,19.237532638566414,0.036793719185260185,0.16899735846471228,3371760000.0,2100000000.0,0.0333,0.0561,2100000000.0,0.0333,0.0561,0.22,Continental,,
CTTAY,2021-12-31,annual,2021,2021,USD,39842936000.0,39842936000.0,30709382000.0,30709382000.0,9133554000.0,8168904000.0,4007988000.0,4165872000.0,-4956000.0,964650000.0,-1029196000.0,115050000.0,219480000.0,104430000.0,-1144246000.0,1993846000.0,424210000.0,1569636000.0,-62658000.0,-247800000.0,1632294000.0,-61242000.0,1693536000.0,1693536000.0,964650000.0,2.4211318161894493,-1885050000.0,964650000.0,22.923897977799626,2.4211318161894493,4.2505301316147985,2849700000.0,2360000000.0,0.7176,0.6651,2360000000.0,0.7176,0.6651,,Continental,,185142000.0
CTTAY,2020-12-31,annual,2020,2020,USD,36325416000.0,36325416000.0,27782483999.999996,27782483999.999996,8542931999.999999,6755183999.999999,3676385999.9999995,3078797999.9999995,,1787747999.9999998,2489874000.0,197789999.99999997,303582000.0,105791999.99999999,2292084000.0,-702125999.9999999,-57341999.99999999,-644784000.0,500915999.99999994,903563999.9999999,-1145700000.0,-49133999.99999999,-1096566000.0,-1096566000.0,1787747999.9999998,4.92147977052761,-2489418000.0,1787747999.9999998,23.517781599528,4.92147977052761,-3.0187293656870993,4277165999.9999995,2280000000.0,-0.48095,-0.2828,2280000000.0,-0.48095,-0.2828,0.3,Continental,,-402647999.99999994
CTTAY,2019-12-31,annual,2019,2019,USD,49815808000.00001,49815808000.00001,37960608000.0,37960608000.0,11855200000.000002,8056496000.000001,4288592000.0000005,3767904000.0000005,,3798704000.0000005,4457936000.0,190512000.00000003,355376000.00000006,164864000.00000003,4267424000.0000005,-659232000.0000001,652288000.0000001,-1311520000.0000002,120960000.00000001,120960000.00000001,-1432480000.0000002,-60480000.00000001,-1372000000.0000002,-1372000000.0000002,3798704000.0000005,7.625499118673333,-2076256000.0000002,3798704000.0000005,23.79806827583726,7.625499118673333,-2.7541458325839057,5874960000.000001,2240000000.0,-0.6125,-0.5855,2240000000.0,-0.6125,-0.5855,0.475,Continental,,
CTTAY,2018-12-31,annual,2018,2018,USD,52397192000.0,52397192000.0,39293410000.0,39293410000.0,13103782000.0,7987184000.0,4299094000.0,3786620000.0,-98530000.0,5116598000.0,573716000.0,180894000.0,325916000.0,145022000.0,392822000.0,4542882000.0,1052088000.0,3490794000.0,143960000.0,143960000.0,3346834000.0,-71980000.0,3418814000.0,3418814000.0,5116598000.0,9.76502328598067,2511158000.0,5116598000.0,25.008557710497158,9.76502328598067,6.524803848267288,2605440000.0,2360000000.0,1.44865,1.47915,2360000000.0,1.44865,1.47915,0.45,Continental,,
CTTAY,2017-12-31,annual,2017,2017,USD,49730734999.99999,49730734999.99999,36877550000.0,36877550000.0,12853184999.999998,7308952999.999999,4039184999.9999995,3507180999.9999995,-237412999.99999997,5544231999.999999,712577999.9999999,211422999.99999997,318094999.99999994,106671999.99999999,501154999.99999994,4831654000.0,1387074999.9999998,3444578999.9999995,143962000.0,143962000.0,3300616999.9999995,-71981000.0,3372597999.9999995,3372597999.9999995,5544231999.999999,11.148502027971235,3151569999.9999995,5544231999.999999,25.845556073120576,11.148502027971235,6.781717583703519,2392662000.0,2260000000.0,1.4923,1.52415,2260000000.0,1.4923,1.52415,0.425,Continental,,
CTTAY,2016-12-31,annual,2016,2016,USD,45009945000.00001,45009945000.00001,33059130000.000004,33059130000.000004,11950815000.000002,7012314000.000001,3622596000.0000005,3120765000.0000005,268953000.0,4938501000.0,522033000.00000006,230214000.00000003,342768000.00000006,112554000.00000001,291819000.0,4416468000.0,1217448000.0,3199020000.0000005,176490000.00000003,176490000.00000003,3022530000.0000005,-88245000.00000001,3110775000.0000005,3110775000.0000005,4938501000.0,10.972021849837853,2761125000.0000005,4938501000.0,26.551498785435086,10.972021849837853,6.911305934721759,2177376000.0,2220000000.0,1.40125,1.441,2220000000.0,1.40125,1.441,0.375,Continental,,
CTTAY,2015-12-31,annual,2015,2015,USD,43547520000.00001,43547520000.00001,32253048000.000004,32253048000.000004,11294472000.000002,6290037000.000001,3445995000.0000005,2719056000.0000005,124986000.00000001,5004435000.0,708735000.0000001,262404000.00000003,368298000.00000006,105894000.00000001,446331000.00000006,4295700000.0,1210344000.0,3085356000.0000005,115884000.00000001,115884000.00000001,2969472000.0000005,-57942000.00000001,3027414000.0000005,3027414000.0000005,5004435000.0,11.491894371941273,2911197000.0000005,5004435000.0,25.935970636215334,11.491894371941273,6.951977977161501,2093238000.0000002,2220000000.0,1.3637,1.3898,2220000000.0,1.3637,1.3898,0.325,Continental,,
CTTAY,2014-12-31,annual,2014,2014,USD,45892581000.0,45892581000.0,34366668000.0,34366668000.0,11525913000.0,6404216000.0,3462522000.0,2843141000.0,98553000.0,5121697000.0,1025962000.0,380114000.0,505799000.0,125685000.0,645848000.0,4095735000.0,827260000.0,3268475000.0,218652000.0,218652000.0,3049823000.0,-109326000.0,3159149000.0,3159149000.0,5121697000.0,11.160185128833787,2742327000.0,5121697000.0,25.114981003138613,11.160185128833787,6.8837902143703795,2379370000.0,2660000000.0,1.18765,1.22875,2660000000.0,1.18765,1.22875,0.25,Continental,,
CTTAY,2013-12-31,annual,2013,2013,USD,44330230000.0,44330230000.0,33954102000.0,33954102000.0,10376128000.0,5733763000.0,3133081000.0,2498272000.0,102410000.0,4642365000.0,1371363000.0,718732000.0,827526000.0,108794000.0,652631000.0,3271002000.0,597968000.0,2673034000.0,230622000.0,230622000.0,2442412000.0,-115311000.0,2557723000.0,2557723000.0,4642365000.0,10.472233056313943,2206736000.0,4642365000.0,23.40643845069155,10.472233056313943,5.769703879271549,2435629000.0,2660000000.0,0.96155,1.0049,2660000000.0,0.96155,1.0049,0.225,Continental,,
CTTAY,2012-12-31,annual,2012,2012,USD,42229698000.0,42229698000.0,33045801000.0,33045801000.0,9183897000.0,4897743000.0,2893083000.0,2250792000.0,-246132000.0,4286154000.0,819408000.0,810249000.0,935379000.0,125130000.0,9159000.0,3466746000.0,900162000.0,2566584000.0,217752000.0,217752000.0,2348832000.0,-108876000.0,2457708000.0,2457708000.0,4286154000.0,10.149620298018707,1988406000.0,4286154000.0,21.747484436189907,10.149620298018707,5.8198569168076935,2297748000.0,2580000000.0,0.9526,0.9948,2580000000.0,0.9526,0.9948,0.15,Continental,,
CTTAY,2011-12-31,annual,2011,2011,USD,42401811000.0,42401811000.0,33509980999.999996,33509980999.999996,8891830000.0,5275328000.0,2897594000.0,2236093000.0,141641000.0,3616501999.9999995,1029155999.9999999,878896999.9999999,919484999.9999999,40588000.0,150259000.0,2587346000.0,745318000.0,1842027999.9999998,230739999.99999997,230739999.99999997,1611288000.0,-115369999.99999999,1726657999.9999998,1726657999.9999998,3616501999.9999995,8.529121550963943,1349273000.0,3616501999.9999995,20.970401476484106,8.529121550963943,4.0721326737671655,2267229000.0,2780000000.0,0.6211,0.6626,2780000000.0,0.6211,0.6626,0.01895,Continental,,
PLLIF,2024-12-31,annual,2024,2024,USD,7315189920.000001,7315189920.000001,2756017440.0,2756017440.0,4559172480.0,3797156880.0000005,808076520.0,,2989080360.0,762015600.0,62399160.00000001,160508520.0,207310320.0,46801800.0,-98109360.0,699616440.0,158424120.0,541192320.0,71545680.0,71545680.0,469646640.00000006,-35772840.0,505419480.00000006,505419480.00000006,762015600.0,10.416894275248017,143478000.0,762015600.0,62.324731549826936,10.416894275248017,6.909177827607242,618537600.0,1075404255.48,0.46998091873312253,0.5032454700101984,1075404255.48,0.46998091873312253,0.5032454700101984,0.20527350424280097,Pirelli,,
PLLIF,2023-12-31,annual,2023,2023,USD,7182068040.0,7182068040.0,2799242280.0,2799242280.0,4382825760.0,3652128000.0000005,812600640.0,,2839527360.0,730697760.0,50186520.0,170373240.0,221172120.0,50798880.0,-120186720.00000001,680511240.0,144933840.0,535577400.00000006,36342000.0,36342000.0,499235400.00000006,-18171000.0,517406400.00000006,517406400.00000006,730697760.0,10.173918653101483,128082600.00000001,730697760.0,61.024564729687526,10.173918653101483,7.204142276546854,602615160.0,1077975000.0,0.47997996242955543,0.49683656856606134,1077975000.0,0.47997996242955543,0.49683656856606134,0.2232896681277395,Pirelli,,
PLLIF,2022-12-31,annual,2022,2022,USD,6946513350.0,6946513350.0,2794137150.0,2794137150.0,4152376200.0,3633182700.0,848962800.0,,2784219900.0,519193500.0,-106222200.0,89877900.0,131388600.0,41510700.0,-196100100.0,625415700.0,167720700.0,457695000.0,38094000.0,38094000.0,419601000.0,-19047000.0,438648000.0,438648000.0,519193500.0,7.474159680410029,-52286850.0,519193500.0,59.77640854890173,7.474159680410029,6.314649924339381,571480350.0,1050000000.0,0.41776,0.4359,1050000000.0,0.41776,0.4359,0.185395,Pirelli,,
PLLIF,2021-12-31,annual,2021,2021,USD,6291111000.0,6291111000.0,2426070560.0,2426070560.0,3865040440.0,3262216200.0,729379240.0,,2532836960.0,602824240.0,87458060.0,120455580.0,145770120.0,25314540.0,-32997520.0,515366180.0,135886440.0,379479740.0,44360920.0,44360920.0,335118820.0,-22180460.0,357299280.0,357299280.0,602824240.0,9.582158699790863,2584200.0,602824240.0,61.43653227545977,9.582158699790863,5.679430548912585,600240040.0,1180000000.0,0.302796,0.321593,1180000000.0,0.302796,0.321593,0.079935,Pirelli,,
PLLIF,2020-12-31,annual,2020,2020,USD,4904429340.0,4904429340.0,2012707619.9999998,2012707619.9999998,2891721719.9999995,2699378640.0,606822000.0,,2092556639.9999998,192343079.99999997,126945839.99999999,118648919.99999999,142588920.0,23939999.999999996,8296919.999999999,65397239.99999999,16750019.999999998,48647219.99999999,29393759.999999996,29393759.999999996,19253460.0,-14696879.999999998,33950340.0,33950340.0,192343079.99999997,3.921823858920149,-384558479.99999994,192343079.99999997,58.96143097455656,3.921823858920149,0.6922383349089091,576901560.0,1140000000.0,0.029781,0.042673,1140000000.0,0.029781,0.042673,,Pirelli,,
PLLIF,2019-12-31,annual,2019,2019,USD,5961820480.000001,5961820480.000001,2350126240.0,2350126240.0,3611694240.0000005,2831476480.0000005,698712000.0000001,,2132764480.0000002,780217760.0000001,83287680.00000001,15883840.000000002,151488960.0,135605120.0,67403840.0,696930080.0000001,184309440.00000003,512620640.00000006,43821120.00000001,43821120.00000001,468799520.00000006,-21910560.000000004,490710080.00000006,490710080.00000006,780217760.0000001,13.086904622797363,189061600.00000003,780217760.0000001,60.58039238377067,13.086904622797363,8.230876485566368,591156160.0,1120000000.0,0.438134,0.457697,1120000000.0,0.438134,0.457697,0.185768,Pirelli,,
PLLIF,2018-12-31,annual,2018,2018,USD,6129475780.0,6129475780.0,2415795120.0,2415795120.0,3713680660.0,2950518020.0,739366760.0,,2211151260.0,763162640.0,171079940.0,108849100.0,129116780.0,20267680.0,62230840.0,592082700.0,62497520.0,529585180.0,32993980.0,40580200.0,496591200.0,-12703880.0,509295080.0,509295080.0,763162640.0,12.450699984656763,274025500.0,763162640.0,60.58724747909845,12.450699984656763,8.308950035528161,489137140.0,1180000000.0,0.431606,0.448801,1180000000.0,0.431606,0.448801,0.008366,Pirelli,,-7586220.0
PLLIF,2017-12-31,annual,2017,2017,USD,6048079789.999999,6048079789.999999,2600745849.9999995,2600745849.9999995,3447333939.9999995,2793303499.9999995,780804009.9999999,,2012499489.9999998,654030439.9999999,310377100.0,277181090.0,296501830.0,19320740.0,33196009.999999996,343653339.99999994,46158239.99999999,297495100.0,97398089.99999999,196344279.99999997,200097009.99999997,774049.9999999999,199322959.99999997,199322959.99999997,654030439.9999999,10.813852705471664,234284029.99999997,654030439.9999999,56.99881714027453,10.813852705471664,3.2956403837390513,419746409.99999994,964152159.9999999,0.20673392465355261,0.30855617229546006,964152159.9999999,0.20673392465355261,0.30855617229546006,0.014933804639300916,Pirelli,,-98946189.99999999
PLLIF,2016-12-31,annual,2016,2016,USD,5523799560.000001,5523799560.000001,2375665290.0,2375665290.0,3148134270.0000005,2492221950.0,729843870.0000001,,1762378080.0000002,655912320.0,390352590.00000006,341918850.00000006,377720790.00000006,35801940.0,48433740.00000001,265559730.00000003,83534160.0,182025570.00000003,46049460.00000001,64211280.00000001,135976110.0,-13943820.000000002,149919930.0,149919930.0,655912320.0,11.874296177394243,275644080.0,655912320.0,56.99218872453076,11.874296177394243,2.7140725939012893,380268240.00000006,784175040.0000001,0.191181716265797,0.23212364678171854,784175040.0000001,0.191181716265797,0.23212364678171854,0.002906022104452598,Pirelli,,-18161820.0
PLLIF,2015-12-31,annual,2015,2015,USD,2451802410.0,2451802410.0,767636040.0000001,767636040.0000001,1684166370.0000002,1414922550.0000002,752262540.0000001,,662660010.0,269243820.0,206955060.00000003,260741220.00000003,311228460.0,50487240.00000001,-53786160.00000001,62288760.00000001,42423090.00000001,19865670.0,,16262610.000000002,19865670.0,,19865670.0,19865670.0,269243820.0,10.98146485629729,105489960.00000001,269243820.0,68.69095009984919,10.98146485629729,0.8102475925048137,163753860.0,540827032.71,0.036732021142612314,0.036732021142612314,540827032.71,0.036732021142612314,0.036732021142612314,0.389057309035857,Pirelli,,-16262610.000000002
PLLIF,2014-12-31,annual,2014,2014,USD,8004023790.0,8004023790.0,3081075340.0,3081075340.0,4922948450.0,3940053180.0,823041240.0,,3117011940.0,982895270.0,333159680.0,138466300.0,191799300.0,53333000.0,194693380.0,649735590.0,230500970.0,419234620.0,12593770.0,-10844820.0,406640850.0,-18016180.0,424657030.0,424657030.0,982895270.0,12.280014350132259,577438120.0,982895270.0,61.50591976189016,12.280014350132259,5.305544325474824,405457150.0,649322675.5400001,0.6540000003031466,0.6456491291503865,649322675.5400001,0.6540000003031466,0.6456491291503865,0.32793299544470117,Pirelli,,23438590.0
PLLIF,2013-12-31,annual,2013,2013,USD,8061076800.0,8061076800.0,3386293050.0,3386293050.0,4674783750.0,3844623020.0,773662330.0,,3070960690.0,830160730.0,147227010.0,138863970.0,180320070.0,41456100.0,8363040.0,682933720.0,277959360.0,404974360.0,5101880.0,2441880.0,399872480.0,-3880940.0,403753420.0,403753420.0,830160730.0,10.29838507431166,441279370.0,830160730.0,57.992050764235366,10.29838507431166,5.0086784931759984,388881360.0,648079326.37,0.6229999994931021,0.6248839355335228,648079326.37,0.6229999994931021,0.6248839355335228,0.32792184745400893,Pirelli,,2660000.0
PLLIF,2012-12-31,annual,2012,2012,USD,7832280150.0,7832280150.0,3398085750.0,3398085750.0,4434194400.0,3594195420.0,727679970.0,,2866515450.0,839998980.0,79175040.0,118469730.0,164290530.0,45820800.0,-39294690.0,760823940.0,255710250.0,505113690.0,11484870.0,11484870.0,493628820.0,-5741790.0,499370610.0,499370610.0,839998980.0,10.724833176453732,475901640.0,839998980.0,56.61434876023938,10.724833176453732,6.375801177132306,364097340.0,613251810.0,0.8142994473999188,0.8236644095677434,613251810.0,0.8142994473999188,0.8236644095677434,0.28457957588417065,Pirelli,,
PLLIF,2011-12-31,annual,2011,2011,USD,7860162269.999999,7860162269.999999,3627602539.9999995,3627602539.9999995,4232559729.9999995,3481469059.9999995,687124260.0,,2794344800.0,751090670.0,90690550.0,61973149.99999999,103889990.0,41916840.0,28717399.999999996,660400120.0,47895230.0,612504890.0,-30460459.999999996,-30460459.999999996,642965350.0,15230229.999999998,627735120.0,627735120.0,751090670.0,9.555663664434755,430116039.99999994,751090670.0,53.848248733419595,9.555663664434755,7.986287031196368,320974630.0,660790710.0,0.9499757041075835,0.9269272111891524,660790710.0,0.9499757041075835,0.9269272111891524,0.17573818493907095,Pirelli,,
PLLIF,2010-12-31,annual,2010,2010,USD,6448395940.0,6448395940.0,2473347800.0,2473347800.0,3975048140.0,3432723350.0,,,3432723350.0,542324790.0,56306880.0,87504690.0,483224910.0,395720220.0,-31197810.0,486017910.0,182686140.0,303331770.0,251096020.0,548803220.0,52235750.0,23305590.0,28930160.0,28930160.0,542324790.0,8.41022783101622,238289450.0,542324790.0,61.6439836664248,8.41022783101622,0.448641185640347,304035340.0,632267370.0,0.04575621228088997,0.4797523712159936,632267370.0,0.04575621228088997,0.4797523712159936,0.1789734301803365,Pirelli,,-297707200.0
SSUMY,2025-03-31,annual,2025,2025,USD,48127754400.0,48127754400.0,38592371400.0,38592371400.0,9535383000.0,6862231200.0,6862231200.0,,,2673151800.0,-1917590400.0,179856600.0,646496400.0,466639800.0,-2097447000.0,4590742200.0,571566600.0,4019175600.0,621812400.0,621812400.0,3397363200.0,-310906200.0,3708269400.0,3708269400.0,2673151800.0,5.554283247422822,1224669600.0,2673151800.0,19.812648894335283,5.554283247422822,7.705053863888567,1448482200.0,7997820.3888,463.6599998160739,502.53386605535417,8003689.4586,463.3200000051786,502.16536021164313,127.92552848933266,Sumitomo,,
SSUMY,2024-03-31,annual,2024,2024,USD,44916963000.0,44916963000.0,36190791000.0,36190791000.0,8726172000.0,6029361000.0,6029361000.0,,,2696811000.0,-732888000.0,106041000.0,574132000.0,468091000.0,-838929000.0,3429699000.0,659945000.0,2769754000.0,516932000.0,516932000.0,2252822000.0,-258466000.0,2511288000.0,2511288000.0,2696811000.0,6.0039923001918005,1395693000.0,2696811000.0,19.42734195987382,6.0039923001918005,5.590956806229308,1301118000.0,7950384.649999999,315.87000007603405,348.37987367064056,7956177.9245,315.6399999887911,348.1262015861797,120.44939234480938,Sumitomo,,
SSUMY,2023-03-31,annual,2023,2023,USD,48406891200.0,48406891200.0,39640152000.0,39640152000.0,8766739200.0,5763332700.0,5763332700.0,,,3003406500.0,-2130759700.0000002,81302100.0,424516100.0,343214000.0,-2212061800.0,5134166200.0,879512500.0,4254653700.0000005,481578800.0,481578800.0,3773074900.0,-240789400.0,4013864300.0,4013864300.0,3003406500.0,6.2045019325678155,1698788600.0,3003406500.0,18.110518941980725,6.2045019325678155,8.291927451850079,1304617900.0,8863795.8592,452.83808018140326,480.00357494514805,8874897.0855,452.2716445419901,479.40315915903363,122.66605834242812,Sumitomo,,
SSUMY,2022-03-31,annual,2022,2022,USD,41762114000.0,41762114000.0,34089131200.0,34089131200.0,7672982800.0,5425951600.0,5425951600.0,,,2247031200.0,-2237113200.0,9158000.0,229474400.0,220316400.0,-2246271200.0,4484144400.0,801435200.0,3682709200.0,317269600.0,317269600.0,3365439600.0,-158634800.0,3524074400.0,3524074400.0,2247031200.0,5.380549461648421,952272400.0,2247031200.0,18.373070865138676,5.380549461648421,8.438448302688892,1294758800.0,9499877.3132,370.95999072570424,387.6586063783062,9510936.21,370.5286548231407,387.2078540625603,79.9890330103679,Sumitomo,,
SSUMY,2021-03-31,annual,2021,2021,USD,42270036900.0,42270036900.0,35631941800.0,35631941800.0,6638095100.0,6178308500.0,6178308500.0,,,459786600.0,1317143100.0,50232000.0,279178900.0,228946900.0,1266911100.0,-857356500.0,366447900.0,-1223804400.0,338210600.0,338210600.0,-1562015000.0,-169105300.0,-1392909700.0,-1392909700.0,459786600.0,1.087736452863139,-1095458000.0,459786600.0,15.704020121165307,1.087736452863139,-3.2952649255908266,1555244600.0,11373689.390700001,-122.46771053365936,-107.59959745345922,11373689.390700001,-122.46771053365936,-107.59959745345922,69.97686262214835,Sumitomo,,
SSUMY,2020-03-31,annual,2020,2020,USD,49818251600.0,49818251600.0,41605819400.0,41605819400.0,8212432200.0,6367842000.0,6367842000.0,,,1844590200.0,-523476600.0,146358000.0,434195400.0,287837400.0,-669834600.0,2368066800.0,586607000.0,1781459800.0,341370400.0,341370400.0,1440089400.0,-170685200.0,1610774600.0,1610774600.0,1844590200.0,3.7026393756460134,290394200.0,1844590200.0,16.484786069850752,3.7026393756460134,3.233302149849032,1554196000.0,11739483.035600001,137.21001130248442,151.74942496170576,11754697.5184,137.03241597485632,151.55301080367443,83.01430284831886,Sumitomo,,
SSUMY,2019-03-31,annual,2019,2019,USD,49120989600.0,49120989600.0,40627614000.0,40627614000.0,8493375600.0,5957487600.0,5957487600.0,,,2535888000.0,-1181068400.0,106352000.0,372922000.0,266570000.0,-1287420400.0,3716956400.0,609316000.0,3107640400.0,317657600.0,317657600.0,2789982800.0,-158828800.0,2948811600.0,2948811600.0,2535888000.0,5.162534429070216,1506978400.0,2535888000.0,17.29072575524822,5.162534429070216,6.003160001483358,1028909600.0,11487324.3412,256.701344230693,270.5277841641726,11500491.8872,256.40743273616107,270.2180420177324,71.00065914172657,Sumitomo,,
SSUMY,2018-03-31,annual,2018,2018,USD,43928639300.0,43928639300.0,35224735000.0,35224735000.0,8703904300.0,6657705600.0,6657705600.0,,,2046198700.0,-1705685800.0,52479700.0,303002700.0,250523000.0,-1758165500.0,3751884500.0,713303500.0,3038581000.0,462079800.0,462079800.0,2576501200.0,-231039900.0,2807541100.0,2807541100.0,2046198700.0,4.658006104004228,964145000.0,2046198700.0,19.813735273152428,4.658006104004228,6.39114059697269,1082053700.0,11360422.983000001,247.13350059247526,267.4707627125331,11370532.5643,246.91377331039197,267.2329534977294,52.99591405187382,Sumitomo,,
SSUMY,2017-03-31,annual,2017,2017,USD,35573068600.0,35573068600.0,28073056400.0,28073056400.0,7500012200.0,6174455100.0,6174455100.0,,,1325557100.0,-571041800.0,15388100.0,246868200.0,231480100.0,-586429900.0,1896598900.0,230474400.0,1666124500.0,290424800.0,290424800.0,1375699700.0,-145212400.0,1520912100.0,1520912100.0,1325557100.0,3.726293941366644,308589700.0,1325557100.0,21.08339959179119,3.726293941366644,4.275459385024771,1016967400.0,11108875.5674,136.90963507263095,149.98138109399596,11117315.4997,136.80569738630172,149.86751973036658,49.99806655769347,Sumitomo,,
